stability
505.64423427123256
201.09113713922756
174.90371010843714
128.5735910032772
138.23195669056702
123.08096394452522
116.08223756922206
110.22375648952925
112.75382605673634
106.286846761975
81.40537453475906
94.53551648156771
97.33324347282965
115.21217856289832
97.72652001795834
99.24303977818363
98.33039246984818
77.03947199026166
105.96119369080004
107.4322678185327
89.22344522628447
99.06038214624304
88.1643027396395
85.45369701053002
527.2511094909556
215.11495787373315
168.22987001399176
139.40925616675565
124.6454578885927
116.42939363100072
110.15066869250724
105.69643826521897
103.81648548992635
96.71513266208683
107.28291476068087
104.9963154785194
83.78670860376083
95.56319295275387
97.94333757307275
95.50793192022617
93.29640494801966
88.26835175287835
90.80214669195249
77.4292993286593
76.07787333653238
82.07410553639518
102.1168003494634
92.56965618959093
516.0984397878972
180.11286822904128
169.04987685960492
133.47076694363506
149.89472371255775
102.55503338676769
117.60211097219106
95.14878858582239
112.54014170270435
105.14082027099492
96.44411436672064
86.63020442841308
84.83571177686312
99.82178138952904
85.72713372528327
95.51234745361954
92.21207378215558
85.02771630642727
88.50392807725908
74.47874770576648
84.38844075494184
73.46104411338435
92.09375205356382
87.31938243424842
504.67294327161864
172.88429032972354
158.98282607783167
140.59361701196448
112.14653517051613
111.17357124741355
107.604476952161
113.72458392228596
114.00726575129626
91.98525818726
88.37388996376782
82.73031328954033
84.99568016015733
89.4326855695987
91.51522526240018
84.22869335032794
65.65453068145449
82.38054495289273
78.72943142152843
74.12867157056593
91.02451180593056
85.57857050920518
94.91773735765365
65.66744122190428
540.2882363711888
167.80502368566488
129.2479963828704
121.61416633161842
130.61751495278793
128.2932942103539
106.84881421456903
94.59157923610813
96.4144199696765
108.83270769678732
118.56913596540309
103.60090377094454
103.96670397286071
107.191008857168
82.85560900392406
103.18831109101679
89.85028548957317
81.91480352433496
101.7447286602304
93.40268257641802
83.90774589765874
91.16101214906355
77.34308993418959
91.66217141475738
522.910398795435
190.84175060086838
160.86738057938857
132.8310307752463
131.97283503482572
98.6584579179422
95.59026618897505
87.28945095370202
109.08185132628519
114.05421279186066
106.6162907575574
92.41376212214506
92.68185452300918
97.35422456048143
93.68599092291969
77.80546753479614
83.19243777332633
74.53191766508313
75.07588196905634
81.62593010930533
86.76063760601792
75.28253273161197
87.63204651134818
77.21388530876008
523.9093962698631
189.39220360994403
161.7247196671174
155.0973878225388
118.44047201128356
119.77935384784335
120.51732567060658
115.8323338362096
106.0706269391478
111.68031767244196
94.2368952591996
93.80791590642754
89.73739621016213
100.97939044523088
101.36250232733185
92.50825929159323
88.32969862520896
72.495360010893
103.7968986877362
112.58931383819892
88.36818664736805
88.83457747252079
76.53991305307626
78.27044847751405
503.04852821697057
194.3083160149526
147.50511193479284
128.13567094766233
123.21050687233917
118.54996439464159
126.3848744268077
105.48899924929914
99.15284666247841
107.03286983488285
93.58882208140436
93.12635930702318
89.58363151264261
92.04010069227924
80.68386334861614
80.74825052054115
103.90404466575781
98.02342630549893
92.21497776360918
94.43497219495505
69.93610357716724
68.52948004967226
70.6331295046928
72.49962305612186
509.0234967835233
179.3033864877672
133.0708865008295
137.70778162226247
142.73546313718333
108.88724149983571
97.49472007298381
98.83991465924638
85.86564245031008
97.03330418211351
94.27895373651502
92.35589592246846
80.27155118496351
67.1927203328348
91.83580751523178
94.95136703858252
81.44471339098224
85.96395073484007
97.37209546848581
84.99489465827253
67.36458859580796
106.44779127691092
105.38562301121858
88.11157865017904
527.531857897348
202.87213720085072
133.9694000473409
130.18417128161124
128.95919405118786
111.52607414332486
100.17936791720332
113.52057128491612
93.12142747895525
104.69391761967282
103.79261783376097
97.40035078841757
97.89553608614086
82.48115150269476
89.3430582095971
96.28776870425287
80.86242548864458
86.40714620202301
80.94449579427372
97.79100853659114
96.87864806687617
82.78467715656804
82.13397743491942
87.15180221499007
